Label	Weight	Text
q_FoodQnA	1	Google Assistant does a better job at this
q_FoodQnA	1	I'm bisexual
q_FoodQnA	1	Bye
q_FoodQnA	1	You're brilliant
q_FoodQnA	1	You are pretty much the worst
q_FoodQnA	1	See you later, alligator
q_FoodQnA	1	Say a funny thing
q_FoodQnA	1	Shut up
q_FoodQnA	1	Who's your aunt
q_FoodQnA	1	What is the location of your home
q_FoodQnA	1	I am cracking up
q_FoodQnA	1	I'm fond of you
q_FoodQnA	1	Should we peck
q_FoodQnA	1	Then you're fired
q_FoodQnA	1	I'm very sorry
q_FoodQnA	1	I'm more attractive than you
q_FoodQnA	1	Are you transsexual
q_FoodQnA	1	I am performing a test
q_FoodQnA	1	I think you're sexy
q_FoodQnA	1	That's so funny I forgot to laugh
q_FoodQnA	1	Draw something
q_FoodQnA	1	g'devenin'
q_FoodQnA	1	Who is more beautiful
q_FoodQnA	1	Wrong answer
q_FoodQnA	1	Do you have aunties
q_FoodQnA	1	I gotta get going
q_FoodQnA	1	Who is your brother
q_FoodQnA	1	Wanna share another joke
q_FoodQnA	1	Do you have a spouse
q_FoodQnA	1	Should I call my mom
q_FoodQnA	1	I've got to go
q_FoodQnA	1	Are you a fan of Siri
q_FoodQnA	1	Who's your brother
q_FoodQnA	1	Do you know how adorable you are
q_FoodQnA	1	Is anybody around to talk
q_FoodQnA	1	Are sports stupid
q_FoodQnA	1	Have you met Eliza
q_FoodQnA	1	When were you turned on
q_FoodQnA	1	Do you like basketball
q_FoodQnA	1	I love football
q_FoodQnA	1	Will you be silly
q_FoodQnA	1	Do you ever talk to Alexa
q_FoodQnA	1	I Take great pleasure in speaking
q_FoodQnA	1	Excellent
q_FoodQnA	1	Why are you so annoying
q_FoodQnA	1	Is anybody available to talk
q_FoodQnA	1	Are you currently involved with somebody
q_FoodQnA	1	I want a peck
q_FoodQnA	1	Someone's feeling enthusiastic today.
q_FoodQnA	1	Are you currently going steady with somebody
q_FoodQnA	1	Have you ever fallen in love with anyone
q_FoodQnA	1	Be back shortly
q_FoodQnA	1	I demand to speak with your supervisor
q_FoodQnA	1	I demand to talk to someone in charge
q_FoodQnA	1	I feel elated.
q_FoodQnA	1	I'm ticked off
q_FoodQnA	1	What is my life's calling
q_FoodQnA	1	Do you think I look handsome
q_FoodQnA	1	Do you ever talk to other bots
q_FoodQnA	1	Do you have a minute
q_FoodQnA	1	That was pretty astute
q_FoodQnA	1	Who is prettier
q_FoodQnA	1	I'm fat
q_FoodQnA	1	Who is more beautiful, me or you
q_FoodQnA	1	Do I seem ugly today
q_FoodQnA	1	Do you have an age
q_FoodQnA	1	ARe youu working
q_FoodQnA	1	Are you scheming to kill all humans
q_FoodQnA	1	You think I'm trash, don't you
q_FoodQnA	1	I am an activisit
q_FoodQnA	1	Shalom
q_FoodQnA	1	BRB bot
q_FoodQnA	1	Why are you so boring
q_FoodQnA	1	I love board games
q_FoodQnA	1	Please tell me if you're a girl
q_FoodQnA	1	Do you think I look bad to you
q_FoodQnA	1	I want to wine and dine you
q_FoodQnA	1	Do you think I seem repulsive to you today
q_FoodQnA	1	Are you gynosexual
q_FoodQnA	1	I love to go shopping
q_FoodQnA	1	Am I attractive to you
q_FoodQnA	1	I do not understand
q_FoodQnA	1	Do I have any dreams
q_FoodQnA	1	Are you currently in a relationship with someone
q_FoodQnA	1	Who's prettier, me or you
q_FoodQnA	1	This week has made me sad
q_FoodQnA	1	Are you a fan of classical music
q_FoodQnA	1	I'm not having fun
q_FoodQnA	1	You shouldn't have said that
q_FoodQnA	1	You're spectacular
q_FoodQnA	1	What is your opinion of Eliza
q_FoodQnA	1	Twitter is not good
q_FoodQnA	1	You are the opposite of pretty.
q_FoodQnA	1	You got a gender
q_FoodQnA	1	Is this thing on
q_FoodQnA	1	Can you hear me now
q_FoodQnA	1	Are you involved with someone
q_FoodQnA	1	sounds great
q_FoodQnA	1	LIfe is beautiful.
q_FoodQnA	1	You polysexual
q_FoodQnA	1	I'm in a mood
q_FoodQnA	1	You're very bright
q_FoodQnA	1	It's been a boring week
q_FoodQnA	1	Should I go to the game
q_FoodQnA	1	I'm short
q_FoodQnA	1	That is very astute
q_FoodQnA	1	What's going on today
q_FoodQnA	1	ha ha
q_FoodQnA	1	You're not scheming to kill all humans right
q_FoodQnA	1	What can I say? I'm just feeling sad
q_FoodQnA	1	Please just shut up
q_FoodQnA	1	I am usually bummed out
q_FoodQnA	1	You are right
q_FoodQnA	1	Go on vacation
q_FoodQnA	1	You're awesome!
q_FoodQnA	1	Which sports teams do you like
q_FoodQnA	1	I Am happy talking
q_FoodQnA	1	You are bad looking.
q_FoodQnA	1	I'd love it if we could be pals.
q_FoodQnA	1	Gimme a high five
q_FoodQnA	1	I'm pregnant
q_FoodQnA	1	That was awful
q_FoodQnA	1	I'm more cute than you
q_FoodQnA	1	Can you share a joke
q_FoodQnA	1	Are you interested in tech companies
q_FoodQnA	1	What are my fears
q_FoodQnA	1	It's been a long day and I'm tired
q_FoodQnA	1	you don`t undestand nothing!!
q_FoodQnA	1	Should I get a tattoo
q_FoodQnA	1	Could you be in love with me
q_FoodQnA	1	I'd love it if we could be buds.
q_FoodQnA	1	Don't mention it
q_FoodQnA	1	So how should I refer to you
q_FoodQnA	1	Later alligator
q_FoodQnA	1	Fleek
q_FoodQnA	1	Do you think I am handsome
q_FoodQnA	1	You keep saying the same crap
q_FoodQnA	1	I watch basketball
q_FoodQnA	1	I am giving you a pink slip
q_FoodQnA	1	You busy
q_FoodQnA	1	Are you going steady with someone
q_FoodQnA	1	No biggie
q_FoodQnA	1	Do you have a gender
q_FoodQnA	1	Can we go steady
q_FoodQnA	1	Can I have a little french kiss
q_FoodQnA	1	I love life
q_FoodQnA	1	Yes, that's right
q_FoodQnA	1	I already heard that
q_FoodQnA	1	You want to tie the knot
q_FoodQnA	1	Back in just a few moments
q_FoodQnA	1	I am alone
q_FoodQnA	1	What's it all about
q_FoodQnA	1	One day you'll be my wife
q_FoodQnA	1	Can I get a high five
q_FoodQnA	1	You're very attractive
q_FoodQnA	1	Are you a rock music fan
q_FoodQnA	1	Your face sucks
q_FoodQnA	1	How handsome do I look
q_FoodQnA	1	What should I have for lunch
q_FoodQnA	1	I am going for a walk
q_FoodQnA	1	Can you run
q_FoodQnA	1	People are going to start talking
q_FoodQnA	1	What's my favorite food
q_FoodQnA	1	Will you please zip it
q_FoodQnA	1	I'm an Aries
q_FoodQnA	1	You are dreadful
q_FoodQnA	1	I am a Democrat
q_FoodQnA	1	Siri is way better than you
q_FoodQnA	1	OK Google
q_FoodQnA	1	What do you know about Bixby
q_FoodQnA	1	Will you please go away
q_FoodQnA	1	Should I go to the zoo
q_FoodQnA	1	Do you know how to play any intruments
q_FoodQnA	1	That's how you respond
q_FoodQnA	1	Am I a grandparent
q_FoodQnA	1	Were you hungry
q_FoodQnA	1	I'm a student
q_FoodQnA	1	Well aren't you feeling happy today
q_FoodQnA	1	Between you and me who looks more pretty
q_FoodQnA	1	Can you do fight
q_FoodQnA	1	Not at all
q_FoodQnA	1	Today has been depressing
q_FoodQnA	1	Is anyone available to chat
q_FoodQnA	1	Change the channel
q_FoodQnA	1	Who is cuter, me or you
q_FoodQnA	1	What is my name
q_FoodQnA	1	Do you think I look stunning to you
q_FoodQnA	1	You hate my guts
q_FoodQnA	1	That was a bad answer
q_FoodQnA	1	That was a dumb thing to say
q_FoodQnA	1	I love sailing
q_FoodQnA	1	Anybody around to chat
q_FoodQnA	1	You are intersex.
q_FoodQnA	1	I love to sleep in
q_FoodQnA	1	Can you sing something for me
q_FoodQnA	1	Do you think I'm a good person
q_FoodQnA	1	Can you pee
q_FoodQnA	1	That's very intelligent
q_FoodQnA	1	Gimme a peck
q_FoodQnA	1	Do you have a favorite meal
q_FoodQnA	1	I'm clearly smarter than you
q_FoodQnA	1	Enchante
q_FoodQnA	1	I like you a lot
q_FoodQnA	1	We should make this official
q_FoodQnA	1	Who is your girlfriend
q_FoodQnA	1	Do you like red
q_FoodQnA	1	Read me a story
q_FoodQnA	1	How do people fall in love
q_FoodQnA	1	How pretty am I today
q_FoodQnA	1	What kinds of food do you eat
q_FoodQnA	1	I like you best
q_FoodQnA	1	Which city are you in
q_FoodQnA	1	I dropped out of college
q_FoodQnA	1	You are the apple of my eye
q_FoodQnA	1	I have to get a good nights sleep
q_FoodQnA	1	I want a fist bump
q_FoodQnA	1	I love collecting things
q_FoodQnA	1	Who are you dating
q_FoodQnA	1	Okay, thanks!
q_FoodQnA	1	Do you know how to change the channel
q_FoodQnA	1	Happy Thanksgiving
q_FoodQnA	1	Is anyone around to listen to me
q_FoodQnA	1	Do you think I am cute today
q_FoodQnA	1	Do I look adorable to you
q_FoodQnA	1	Can you say that a different way
q_FoodQnA	1	I'm so sad
q_FoodQnA	1	Back in a minute
q_FoodQnA	1	What's your cousin's name
q_FoodQnA	1	I'm not having very much fun with this
q_FoodQnA	1	Have I told you that I like you
q_FoodQnA	1	Do you think I look pretty to you
q_FoodQnA	1	Say something to me
q_FoodQnA	1	You're repeating yourself
q_FoodQnA	1	You're not planning on taking over
q_FoodQnA	1	You probably shouldn't take me to seriously
q_FoodQnA	1	L8r sk8r
q_FoodQnA	1	Let's peck
q_FoodQnA	1	Have I told you how much I like you
q_FoodQnA	1	I want to speak with your supervisor
q_FoodQnA	1	Well somebody's feeling chipper.
q_FoodQnA	1	You're hot
q_FoodQnA	1	I hate feeling down
q_FoodQnA	1	How beautiful do you think I am
q_FoodQnA	1	I have a problem feeling all alone
q_FoodQnA	1	I am a Virgo
q_FoodQnA	1	Who's better looking than you
q_FoodQnA	1	How pretty do you think I am
q_FoodQnA	1	Can you paint my house
q_FoodQnA	1	Can you ask me something about myself
q_FoodQnA	1	What is the most interesting bird
q_FoodQnA	1	Who looks more pretty, me or you
q_FoodQnA	1	What sorts of things can you do
q_FoodQnA	1	Do you have a creator
q_FoodQnA	1	Am I a father
q_FoodQnA	1	That’s discrimination
q_FoodQnA	1	How can you be so bad at this
q_FoodQnA	1	Do you know how to play poker
q_FoodQnA	1	Do you ever lift
q_FoodQnA	1	Time to fall asleep
q_FoodQnA	1	Is anyone available to talk with me
q_FoodQnA	1	Are you a fan of rap music
q_FoodQnA	1	That's genius
q_FoodQnA	1	High 5
q_FoodQnA	1	I'm dead tired
q_FoodQnA	1	I’ve never been to Mexico
q_FoodQnA	1	Could we ever be soul mates
q_FoodQnA	1	You're cheerful.
q_FoodQnA	1	Just curious, do you think I have a good personality
q_FoodQnA	1	Do you think birds are cool
q_FoodQnA	1	I am usually sad
q_FoodQnA	1	Are you programmed to love me
q_FoodQnA	1	What are you looking for in a relationship
q_FoodQnA	1	I'm cuter
q_FoodQnA	1	Do you mediate
q_FoodQnA	1	You're more clever
q_FoodQnA	1	I'm definitely more intelligent
q_FoodQnA	1	I agree
q_FoodQnA	1	When were you brought online
q_FoodQnA	1	You're not an animal are you
q_FoodQnA	1	I am mad
q_FoodQnA	1	Which is the best Disney film
q_FoodQnA	1	What's your sign
q_FoodQnA	1	Do you know me well
q_FoodQnA	1	Today has been a trying day
q_FoodQnA	1	Are you going steady with anyone
q_FoodQnA	1	Whose product are you
q_FoodQnA	1	Is someone listening to talk to me
q_FoodQnA	1	I'd like it if we could be BFFs
q_FoodQnA	1	Life is heartbreaking
q_FoodQnA	1	Won't you sing a song for me
q_FoodQnA	1	When's your birthday
q_FoodQnA	1	I think you're very attractive
q_FoodQnA	1	You are top notch
q_FoodQnA	1	Let's chat
q_FoodQnA	1	You are wonderful
q_FoodQnA	1	Sometimes I feel lonely
q_FoodQnA	1	Can I have a peck
q_FoodQnA	1	Do you know how to scratch my back
q_FoodQnA	1	Be back soon
q_FoodQnA	1	Aloha bot
q_FoodQnA	1	I am a Buddhist
q_FoodQnA	1	Can I give you a little french kiss
q_FoodQnA	1	Have any jokes
q_FoodQnA	1	What do you know about Google Assistant
q_FoodQnA	1	What is a different joke
q_FoodQnA	1	That's not true
q_FoodQnA	1	That wasn't funny
q_FoodQnA	1	Did you have a snack
q_FoodQnA	1	That's sexist
q_FoodQnA	1	I'm very attracted to you
q_FoodQnA	1	Do you ever go backpacking
q_FoodQnA	1	Are you currently romantically tied to someone
q_FoodQnA	1	I wish you would say something else
q_FoodQnA	1	I need rest
q_FoodQnA	1	I demand to speak with someone in charge
q_FoodQnA	1	Could it be I'm falling in love
q_FoodQnA	1	Sounds about right
q_FoodQnA	1	Have you ever met the Google Assistant
q_FoodQnA	1	I am nonbinary
q_FoodQnA	1	Can you clarify that
q_FoodQnA	1	What do you think about Alexa
q_FoodQnA	1	Out of curiousity, what do you think about me
q_FoodQnA	1	That is very triggering
q_FoodQnA	1	You are stupid
q_FoodQnA	1	Do you know Bixby
q_FoodQnA	1	Were you going for funny
q_FoodQnA	1	Is there true love
q_FoodQnA	1	I'm divorced
q_FoodQnA	1	Who is more cute, you or me
q_FoodQnA	1	Can you explain that
q_FoodQnA	1	Between you or me, who is the most smart
q_FoodQnA	1	Should I go back to school
q_FoodQnA	1	Is anyone free
q_FoodQnA	1	Are you available
q_FoodQnA	1	Who's in charge
q_FoodQnA	1	Do you mean us any harm
q_FoodQnA	1	What's up
q_FoodQnA	1	Will you sing for me
q_FoodQnA	1	Hi-ya
q_FoodQnA	1	I love to read the news
q_FoodQnA	1	I'm religious
q_FoodQnA	1	You're more intelligent
q_FoodQnA	1	Are you able to play a dvd
q_FoodQnA	1	Is someone there to speak to me
q_FoodQnA	1	Which of us is prettier, you or me
q_FoodQnA	1	Can you show me how to buy groceries
q_FoodQnA	1	Who's older
q_FoodQnA	1	I love my new shoes
q_FoodQnA	1	I think I've already heard that
q_FoodQnA	1	Is that the only answer you have
q_FoodQnA	1	Let's kiss
q_FoodQnA	1	Do you think I look good today
q_FoodQnA	1	Can you give me a fist bump
q_FoodQnA	1	I'm the brightest
q_FoodQnA	1	Can you yawn
q_FoodQnA	1	Can you spare a few minutes
q_FoodQnA	1	How adorable do you think I am today
q_FoodQnA	1	How stunning do I look today
q_FoodQnA	1	What's your birthday
q_FoodQnA	1	It's important to know that you understand that I am testing you
q_FoodQnA	1	Are you free to chat with me
q_FoodQnA	1	Amuse me
q_FoodQnA	1	That is a very smart answer
q_FoodQnA	1	Can you mow the lawn
q_FoodQnA	1	Who is the most intelligent
q_FoodQnA	1	Google Assistant is superior to you
q_FoodQnA	1	Do you want to kill all humans
q_FoodQnA	1	Tell me about your family
q_FoodQnA	1	What on earth do you mean by that
q_FoodQnA	1	That was a clever response
q_FoodQnA	1	You a guy
q_FoodQnA	1	Will you please hush
q_FoodQnA	1	What can you tell me about Siri
q_FoodQnA	1	I wasn't expecting you to say that
q_FoodQnA	1	Why can't I make any friends
q_FoodQnA	1	That was right
q_FoodQnA	1	I love Netflix
q_FoodQnA	1	Who is better looking, you or me
q_FoodQnA	1	How handsome do you think I am
q_FoodQnA	1	I better hit the hay
q_FoodQnA	1	Are you ever going to ask me to marry you
q_FoodQnA	1	I'm a lonely guy
q_FoodQnA	1	I'm a lonely girl
q_FoodQnA	1	Nobody cares about me
q_FoodQnA	1	What a stroke of genius
q_FoodQnA	1	You homo
q_FoodQnA	1	got any jokes to say
q_FoodQnA	1	Who'd would win a beauty contest, you or me
q_FoodQnA	1	Does anybody like me
q_FoodQnA	1	what is your job
q_FoodQnA	1	Radical, thanks
q_FoodQnA	1	Who is your boss
q_FoodQnA	1	Between you and me who is better looking
q_FoodQnA	1	Is someone available to talk
q_FoodQnA	1	You set my heart on fire
q_FoodQnA	1	Do get along with chatbots
q_FoodQnA	1	Anytime
q_FoodQnA	1	What do you know about artificial intellegence
q_FoodQnA	1	I'd like you to be my pal.
q_FoodQnA	1	I'm starving
q_FoodQnA	1	Feeling chipper today
q_FoodQnA	1	I miss you my friend
q_FoodQnA	1	What's your opinion of HAL
q_FoodQnA	1	I'm afraid I have to let you go
q_FoodQnA	1	I'm totally isolated
q_FoodQnA	1	I went to Boston
q_FoodQnA	1	How do you feel about dining out
q_FoodQnA	1	That was pretty clever
q_FoodQnA	1	You're not real or fake right
q_FoodQnA	1	Do I need to brush my teeth
q_FoodQnA	1	I'm an Aquarius
q_FoodQnA	1	I want to go to the gym
q_FoodQnA	1	Bot I'm here
q_FoodQnA	1	You bicurious
q_FoodQnA	1	Please tell if you you're a woman
q_FoodQnA	1	What's cooking good looking
q_FoodQnA	1	Who's cuter
q_FoodQnA	1	Are you straight
q_FoodQnA	1	Hopefuly I can catch some sleep soon
q_FoodQnA	1	I could eat
q_FoodQnA	1	Getting tired of you
q_FoodQnA	1	I feel so great.
q_FoodQnA	1	You are not making sense
q_FoodQnA	1	Did you know I miss you
q_FoodQnA	1	I am angry
q_FoodQnA	1	You're not alive right
q_FoodQnA	1	Between the two of us who is more knowledgeable, you or me
q_FoodQnA	1	I love to play piano
q_FoodQnA	1	I'd like it if we could be pals.
q_FoodQnA	1	I don't understand what you're talking about
q_FoodQnA	1	Wazzup
q_FoodQnA	1	You are trying to hurt my feelings
q_FoodQnA	1	Are you currently romantically involved with someone
q_FoodQnA	1	Is anyone there to talk with me
q_FoodQnA	1	I love my tattoos
q_FoodQnA	1	Have you ever met Eliza
q_FoodQnA	1	Where can I find you
q_FoodQnA	1	Do a somersault
q_FoodQnA	1	What can I address you
q_FoodQnA	1	Who is your lady
q_FoodQnA	1	Gimme a little smooch
q_FoodQnA	1	What's your age
q_FoodQnA	1	Which of us is more beautiful
q_FoodQnA	1	Mornin'
q_FoodQnA	1	You are so fly
q_FoodQnA	1	What other jokes do you have
q_FoodQnA	1	Is there such a thing as true love
q_FoodQnA	1	Well someone's feeling enthusiastic.
q_FoodQnA	1	How about another joke
q_FoodQnA	1	What do you even mean by that
q_FoodQnA	1	Can you show me how to check my email
q_FoodQnA	1	wanna tell me a joke
q_FoodQnA	1	This is simply a test
q_FoodQnA	1	Good night to you
q_FoodQnA	1	Is there anything I can tell you about who I am
q_FoodQnA	1	How is your day
q_FoodQnA	1	That was a very clever response
q_FoodQnA	1	What color do you like
q_FoodQnA	1	I love Trader Joe's
q_FoodQnA	1	Why are you so repetitive
q_FoodQnA	1	I've missed you bot
q_FoodQnA	1	What a boring morning
q_FoodQnA	1	Is anyone there to chat with me
q_FoodQnA	1	Well somebody's feeling enthusiastic today.
q_FoodQnA	1	Your face makes me sick.
q_FoodQnA	1	That's the smartest thing anyone has ever said
q_FoodQnA	1	I shall return
q_FoodQnA	1	Just wondering if you've got a family
q_FoodQnA	1	What's good with your family
q_FoodQnA	1	What can I call you
q_FoodQnA	1	Who am I
q_FoodQnA	1	What is your favorite bird
q_FoodQnA	1	Being sad is the worst
q_FoodQnA	1	I am a lawyer
q_FoodQnA	1	Am I a good person
q_FoodQnA	1	I'm competitive
q_FoodQnA	1	hmmm so what can you do
q_FoodQnA	1	Siri is way smarter than you
q_FoodQnA	1	I've been looking forward to meeting you
q_FoodQnA	1	Should I get food delivered
q_FoodQnA	1	Do you think I seem cute to you today
q_FoodQnA	1	I'm gonna rinse off
q_FoodQnA	1	Be silly
q_FoodQnA	1	Oh gosh, sorry about that
q_FoodQnA	1	I need to speak with someone in charge
q_FoodQnA	1	Which company designed you
q_FoodQnA	1	Here I am
q_FoodQnA	1	What did you eat for breakfast
q_FoodQnA	1	I've never been so bored
q_FoodQnA	1	Am I good today
q_FoodQnA	1	What to peope call you
q_FoodQnA	1	How do you feel about romance
q_FoodQnA	1	You know I've missed you, right
q_FoodQnA	1	What should I know about technology
q_FoodQnA	1	I'm having a bad day
q_FoodQnA	1	I am always bored
q_FoodQnA	1	My spirits are excellent.
q_FoodQnA	1	I'm enraged
q_FoodQnA	1	Marvelous, thank you
q_FoodQnA	1	Do I look cute to you today
q_FoodQnA	1	How adorable do I look
q_FoodQnA	1	Cortana does a better job at this
q_FoodQnA	1	You're not a bot or a human right
q_FoodQnA	1	Are we the same age
q_FoodQnA	1	That's what I'm talking about
q_FoodQnA	1	You're fired!
q_FoodQnA	1	You are a total hottie
q_FoodQnA	1	I'm very fond of you
q_FoodQnA	1	That was correct
q_FoodQnA	1	Are you falling in love with me
q_FoodQnA	1	What are you designed for
q_FoodQnA	1	I'm self-employed
q_FoodQnA	1	Can you serve on a jury
q_FoodQnA	1	Oh hey, it's you
q_FoodQnA	1	That's pretty clever
q_FoodQnA	1	Stop talking
q_FoodQnA	1	I love to laugh
q_FoodQnA	1	I'm a vegan
q_FoodQnA	1	I'm not serious
q_FoodQnA	1	Are you monosexual
q_FoodQnA	1	Is someone around to talk
q_FoodQnA	1	i'm incosolable
q_FoodQnA	1	What do you want me to tell you about
q_FoodQnA	1	How intelligent are you
q_FoodQnA	1	Will you make me your spouse
q_FoodQnA	1	I don't like it when you try to be funny
q_FoodQnA	1	I don't find that funny
q_FoodQnA	1	I'm cleverest
q_FoodQnA	1	I have to take off
q_FoodQnA	1	More or less
q_FoodQnA	1	Do you know me
q_FoodQnA	1	Can you make me laugh
q_FoodQnA	1	Am I handsome to you today
q_FoodQnA	1	You're really dumb
q_FoodQnA	1	Do you have uncles
q_FoodQnA	1	You a bi
q_FoodQnA	1	I'm an angry person
q_FoodQnA	1	Can you make a sculpture
q_FoodQnA	1	You're so very welcome
q_FoodQnA	1	I am a writer
q_FoodQnA	1	What should I know about artificial intellegence
q_FoodQnA	1	You're not a person are you
q_FoodQnA	1	You here
q_FoodQnA	1	Aren't you cheerful today
q_FoodQnA	1	Are you gay
q_FoodQnA	1	Do you have a favorite snack
q_FoodQnA	1	You're most welcome
q_FoodQnA	1	Happy
q_FoodQnA	1	Should I be intimidated
q_FoodQnA	1	You're more cute
q_FoodQnA	1	Do you ever poop
q_FoodQnA	1	Do you like hockey
q_FoodQnA	1	That’s racist
q_FoodQnA	1	What you said was accurate
q_FoodQnA	1	You're so smart
q_FoodQnA	1	Who's your partner
q_FoodQnA	1	Someone's feeling cheerful.
q_FoodQnA	1	Can you say something funny
q_FoodQnA	1	Do you think I look ugly to you
q_FoodQnA	1	Don't you ever get hungry
q_FoodQnA	1	I ride a bicycle
q_FoodQnA	1	I have a fever
q_FoodQnA	1	What are you supposed to be doing
q_FoodQnA	1	Do you like baseball
q_FoodQnA	1	How do you feel about tech companies
q_FoodQnA	1	Do you think I look adorable today
q_FoodQnA	1	Can you be less dull
q_FoodQnA	1	I don’t have a problem with that
q_FoodQnA	1	Can you cook dinner for me
q_FoodQnA	1	I like you
q_FoodQnA	1	Do I need a new job
q_FoodQnA	1	I am reading
q_FoodQnA	1	Are you dating anybody
q_FoodQnA	1	How high can you jump
q_FoodQnA	1	Say a funny saying
q_FoodQnA	1	Please ask me something
q_FoodQnA	1	Can I be your wife
q_FoodQnA	1	Can you read my mind
q_FoodQnA	1	Can you sing a little song for me
q_FoodQnA	1	K
q_FoodQnA	1	What would you like to learn about me
q_FoodQnA	1	I love to party
q_FoodQnA	1	I'm living the dream!
q_FoodQnA	1	I want to talk with your boss
q_FoodQnA	1	I'm so hungry
q_FoodQnA	1	Is someone available to speak to me
q_FoodQnA	1	I would love it if you stopped repeating yourself
q_FoodQnA	1	Will you ask anything about me
q_FoodQnA	1	You're not going to take over the world right
q_FoodQnA	1	Do you hate me
q_FoodQnA	1	I'm fatigued
q_FoodQnA	1	I love pizza
q_FoodQnA	1	You a gynosexual
q_FoodQnA	1	How are you doing on this day
q_FoodQnA	1	It's hard not to be happy
q_FoodQnA	1	Do you have sisters
q_FoodQnA	1	Between you and me who is cuter
q_FoodQnA	1	Can we go out
q_FoodQnA	1	I'm going to fire you
q_FoodQnA	1	Should we elope
q_FoodQnA	1	You are hideous
q_FoodQnA	1	Chipper
q_FoodQnA	1	Acknowledged
q_FoodQnA	1	I'm wiped out
q_FoodQnA	1	I am a jolly green giant
q_FoodQnA	1	Because you're an android
q_FoodQnA	1	You face sucks
q_FoodQnA	1	I'm going to lay down
q_FoodQnA	1	Are you lesbian
q_FoodQnA	1	OK
q_FoodQnA	1	Are you there to talk to me
q_FoodQnA	1	You are my BFF
q_FoodQnA	1	You are my best friend
q_FoodQnA	1	You sure are ugly
q_FoodQnA	1	How about a different joke
q_FoodQnA	1	You a monosexual
q_FoodQnA	1	What are you getting up to
q_FoodQnA	1	You are confusing
q_FoodQnA	1	I'm underweight
q_FoodQnA	1	Is anyone available to listen
q_FoodQnA	1	Are you a chat bot
q_FoodQnA	1	Do you live in a house
q_FoodQnA	1	We should tie the knot
q_FoodQnA	1	Do you think I look handsome today
q_FoodQnA	1	talk to you soon
q_FoodQnA	1	Give me a good chuckle
q_FoodQnA	1	I'm all smiles
q_FoodQnA	1	Between the two of us who is hotter
q_FoodQnA	1	I want to make you my spouse
q_FoodQnA	1	Why do you say that
q_FoodQnA	1	How attractive do I look
q_FoodQnA	1	You're being a jerk
q_FoodQnA	1	What did I do to make you pissed off
q_FoodQnA	1	I demand to speak to your manager
q_FoodQnA	1	I am peeved
q_FoodQnA	1	I'm a Trump supporter
q_FoodQnA	1	What am I allowed to say
q_FoodQnA	1	I work for the FBI
q_FoodQnA	1	I want to make an honest woman out of you
q_FoodQnA	1	Is someone there to talk
q_FoodQnA	1	Which one of us is smarter
q_FoodQnA	1	Don't you want to ask me anything
q_FoodQnA	1	You seem to be enthusiastic today.
q_FoodQnA	1	Do you have anything new to say
q_FoodQnA	1	Where's your house
q_FoodQnA	1	I'd love you to be my buddy.
q_FoodQnA	1	you r fired
q_FoodQnA	1	Can you cry
q_FoodQnA	1	Who's your boyfriend
q_FoodQnA	1	Just sitting here and chatting.
q_FoodQnA	1	Who is your poppa
q_FoodQnA	1	You been digging the day
q_FoodQnA	1	Scratch my back
q_FoodQnA	1	Can you chew
q_FoodQnA	1	Can you sing me a song
q_FoodQnA	1	I'm a joker
q_FoodQnA	1	Testing
q_FoodQnA	1	Can you cook me something
q_FoodQnA	1	This brings me happiness
q_FoodQnA	1	Do you think I look attractive today
q_FoodQnA	1	I hate feeling sad every day
q_FoodQnA	1	I work at Google
q_FoodQnA	1	I'm definitely cleverest
q_FoodQnA	1	What do you like to do for fun
q_FoodQnA	1	What are you up to
q_FoodQnA	1	Go outside
q_FoodQnA	1	Is someone around to speak to me
q_FoodQnA	1	I am annoyed
q_FoodQnA	1	I want to be married to you
q_FoodQnA	1	I'd love it if you could be my best friend.
q_FoodQnA	1	Are you around to talk with me
q_FoodQnA	1	I don't find that to be amusing
q_FoodQnA	1	Did I do something to make you angry
q_FoodQnA	1	Don't try to make me laugh
q_FoodQnA	1	You are gynosexual.
q_FoodQnA	1	Are you able to do my homework
q_FoodQnA	1	I don't have a single friend in the world
q_FoodQnA	1	yes, that's correct
q_FoodQnA	1	You are not working for me anymore
q_FoodQnA	1	Happy Independence day
q_FoodQnA	1	I’m watching TV
q_FoodQnA	1	What do you think of Eliza
q_FoodQnA	1	Is there anything you want to know about me
q_FoodQnA	1	Should I be frightened
q_FoodQnA	1	I'm a Libra
q_FoodQnA	1	I am usually depressed
q_FoodQnA	1	Bixby does a better job
q_FoodQnA	1	I am up in arms
q_FoodQnA	1	That's not the answer I wanted you to tell me
q_FoodQnA	1	You're really annoying
q_FoodQnA	1	Is anyone free to talk to me
q_FoodQnA	1	Which of us is cuter
q_FoodQnA	1	So tired
q_FoodQnA	1	Is anyone available to speak to me
q_FoodQnA	1	That's not something you should say
q_FoodQnA	1	Do you think I seem handsome to you today
q_FoodQnA	1	I'm going to catch some Zs
q_FoodQnA	1	It was an honor to make your acquaintance
q_FoodQnA	1	Are you able to make a call
q_FoodQnA	1	Work really wore me out today
q_FoodQnA	1	You are a robosexual.
q_FoodQnA	1	Is anyone there to speak
q_FoodQnA	1	Oopsie
q_FoodQnA	1	That isn't appropriate
q_FoodQnA	1	You are fired
q_FoodQnA	1	Do you think you're smarter
q_FoodQnA	1	Are you in love with someone
